iter	MAPE	RMSE
3589	0.06978373221	186605.7951
3590	0.06977862225	186587.8462
3591	0.06976921613	186563.1615
3592	0.06976129534	186549.9702
3593	0.06975678886	186546.7326
3594	0.06975089237	186516.821
3595	0.06974342068	186511.1105
3596	0.06974278607	186510.0587
3597	0.06973384439	186396.8039
3598	0.06972829854	186379.6885
3599	0.06972804704	186369.2443
3600	0.06971853248	186364.0201
3601	0.06969917559	186354.4309
3602	0.06970044998	186343.7378
3603	0.06970079361	186343.1239
3604	0.06970006852	186342.2157
3605	0.06969662501	186340.1118
3606	0.069678437	186330.972
3607	0.0696669395	186315.1123
3608	0.06965353857	186300.6683
3609	0.06965435081	186300.5097
3610	0.06964254613	186289.3935
3611	0.06964008991	186282.1868
3612	0.06963616675	186279.0311
3613	0.06962595229	186271.2032
3614	0.06962593199	186266.1466
3615	0.06961999381	186250.2233
3616	0.06961982569	186246.7701
3617	0.06960135644	186237.9736
3618	0.06960114566	186214.2681
3619	0.06959865766	186195.0479
3620	0.06956938384	186185.163
3621	0.06956791428	186184.8149
3622	0.06956421154	186167.797
3623	0.06955983822	186164.0662
3624	0.06955620363	186150.699
3625	0.06955820525	186148.1011
3626	0.06955977469	186135.6657
3627	0.06955423423	186129.5295
3628	0.06955375783	186129.2182
3629	0.06955379835	186128.8491
3630	0.06955014369	186114.2721
3631	0.0695330684	186103.504
3632	0.06952789538	186095.6692
3633	0.06951484311	186046.8701
3634	0.0695020197	186019.1059
3635	0.06950313096	186011.4148
3636	0.06949996264	185984.0659
3637	0.06949908276	185968.9925
3638	0.06949631117	185966.049
3639	0.06949351662	185963.1397
3640	0.06948939653	185937.796
3641	0.06948738351	185909.4618
3642	0.06948679312	185907.2173
3643	0.06947697128	185902.3393
3644	0.06947686432	185899.7383
3645	0.0694791338	185889.6965
3646	0.06947887068	185882.8272
3647	0.06947409638	185870.753
3648	0.06944489953	185858.7715
3649	0.06943580118	185841.0736
3650	0.06943528633	185828.697
3651	0.06942927512	185816.9146
3652	0.06942015173	185806.4223
3653	0.06941648486	185744.4093
3654	0.06940944798	185741.0829
3655	0.06940829144	185720.1183
3656	0.06940264034	185710.0525
3657	0.06939909983	185686.5807
3658	0.06939865439	185682.7113
3659	0.06939641486	185679.4176
3660	0.069395569	185663.6161
3661	0.0693951138	185649.8809
3662	0.06939280726	185647.0556
3663	0.0693851341	185629.53
3664	0.06938031147	185611.7108
3665	0.06936497967	185596.0504
3666	0.06935421944	185573.2478
3667	0.0693311539	185558.3919
3668	0.06933154747	185552.2535
3669	0.0693313115	185542.559
3670	0.06931462158	185524.7977
3671	0.0693150256	185521.9765
3672	0.06931484389	185521.2793
3673	0.06930545539	185509.8014
3674	0.06929697436	185500.7645
3675	0.06929223028	185484.7354
3676	0.06928553495	185480.4159
3677	0.06927086377	185453.0657
3678	0.06926799501	185448.0634
3679	0.06925544113	185440.0262
3680	0.06925240239	185432.6243
3681	0.06923435653	185428.9515
3682	0.06922273272	185410.0019
3683	0.06920849783	185399.8463
3684	0.06919728446	185391.6794
3685	0.06918698076	185380.4219
3686	0.06918089412	185377.052
3687	0.06917754596	185372.012
3688	0.06917265941	185364.7092
3689	0.06916108936	185325.0312
3690	0.06915647705	185317.5956
3691	0.069145781	185303.4369
3692	0.06913903946	185299.292
3693	0.06913601582	185293.6741
3694	0.06912850935	185273.9047
3695	0.06911982997	185265.4302
3696	0.06911452966	185255.9089
3697	0.06911510549	185216.4888
3698	0.06911304185	185203.1697
3699	0.06910750016	185198.2312
3700	0.0691065169	185198.1065
3701	0.06908086274	185169.8709
3702	0.06907352672	185163.6556
3703	0.06907014567	185161.5058
3704	0.06906716735	185152.6088
3705	0.06904787669	185144.4563
3706	0.06903909879	185115.9981
3707	0.06901515572	185099.1825
3708	0.06900094248	185092.4306
3709	0.06899089669	185090.5304
3710	0.06899052625	185087.2615
3711	0.06898531583	185082.1149
3712	0.06898292295	185079.5134
3713	0.06897803303	185068.1735
3714	0.06897632984	185057.7538
3715	0.06897117549	185049.5755
3716	0.06896989836	185045.6997
3717	0.06896860102	184987.728
3718	0.06896425591	184977.8852
3719	0.0689648938	184976.1101
3720	0.06894319958	184954.9918
3721	0.06894056261	184943.9193
3722	0.06893196005	184929.2948
3723	0.06893066248	184927.5699
3724	0.06891553449	184914.0326
3725	0.06891073434	184902.4326
3726	0.06889862026	184896.1387
3727	0.0688840438	184889.0312
3728	0.06887981186	184880.2083
3729	0.06887465621	184868.9172
3730	0.06886428044	184833.4906
3731	0.06885392313	184817.01
3732	0.06885352148	184816.6934
3733	0.06883614589	184799.7555
3734	0.06883585449	184799.5098
3735	0.06882794114	184788.1439
3736	0.0688205449	184777.7717
3737	0.068807963	184763.1843
3738	0.06880735409	184761.5181
3739	0.06879867946	184746.38
3740	0.06879825276	184746.0175
3741	0.06879422526	184738.2219
3742	0.06878949632	184727.9248
3743	0.06879237849	184723.5455
3744	0.06878865838	184715.452
3745	0.06878858917	184714.0869
3746	0.06878408569	184700.1717
3747	0.06877888462	184689.6234
3748	0.06876911235	184681.4254
3749	0.06876952941	184679.6913
3750	0.06876161614	184643.102
3751	0.06876131859	184640.1358
3752	0.06875131799	184632.4047
3753	0.06874368408	184612.321
3754	0.06874343008	184609.4732
3755	0.06873227651	184604.2969
3756	0.06871578842	184597.3839
3757	0.06870481943	184571.7926
3758	0.06870054247	184556.3474
3759	0.06870255895	184550.635
3760	0.06869627303	184529.8994
3761	0.0686937574	184529.2452
3762	0.0686906058	184506.8141
3763	0.06868896241	184470.3796
3764	0.06868917305	184470.0141
3765	0.06867904554	184462.4049
3766	0.06867524986	184450.0238
3767	0.068663251	184441.7003
3768	0.06865290843	184440.9089
3769	0.06864494509	184429.8701
3770	0.06864375755	184426.2309
3771	0.06864139742	184398.2331
3772	0.06863070534	184385.5571
3773	0.06861178037	184368.2281
3774	0.06861193681	184361.5453
3775	0.06860058046	184341.7431
3776	0.06859631669	184334.017
3777	0.06857870166	184319.8428
3778	0.06857303702	184308.0063
3779	0.06855216942	184278.6164
3780	0.06855122784	184269.2796
3781	0.06854793327	184264.6346
3782	0.06853345561	184258.407
3783	0.06852479435	184238.5462
3784	0.0685161931	184217.6685
3785	0.06851148822	184214.8148
3786	0.06850244314	184208.0497
3787	0.06849482219	184205.5367
3788	0.06849259038	184184.1278
3789	0.06848690927	184175.8097
3790	0.06847474817	184171.4928
3791	0.06846742604	184152.1337
3792	0.06846180919	184141.4475
3793	0.0684565789	184136.5535
3794	0.06845165481	184111.4449
3795	0.06844239854	184076.5185
3796	0.06843445957	184070.5817
3797	0.06842993936	184068.8681
3798	0.06842747596	184064.2257
3799	0.06842544652	184001.9438
3800	0.06842491935	184000.9778
3801	0.06842334486	183994.4746
3802	0.06841327781	183986.1669
3803	0.06839852609	183978.5093
3804	0.0683938539	183974.642
3805	0.06837953369	183945.6214
3806	0.06837607625	183943.7832
3807	0.06837548318	183937.6811
3808	0.06836816144	183934.1702
3809	0.06835005707	183928.4361
3810	0.06834865951	183913.6675
3811	0.0683496809	183886.3119
3812	0.06834856177	183877.3988
3813	0.0683450299	183875.5988
3814	0.06834511414	183862.3328
3815	0.06834226835	183852.2451
3816	0.06833759506	183841.3777
3817	0.06832907361	183835.5614
3818	0.06832858793	183805.8997
3819	0.06832753778	183804.0861
3820	0.06831951377	183797.2505
3821	0.06832116595	183795.7552
3822	0.06830990925	183773.6466
3823	0.06830905094	183772.0867
3824	0.06830363373	183760.7297
3825	0.06830160943	183743.0629
3826	0.06829638007	183734.8523
3827	0.06829297244	183724.8561
3828	0.06828822481	183721.5422
3829	0.06827387019	183716.2051
3830	0.06826213143	183710.9026
3831	0.0682471209	183708.7095
3832	0.06824608037	183698.8287
3833	0.06824718703	183694.5911
3834	0.06824434895	183693.2082
3835	0.0682398282	183660.9278
3836	0.06821868115	183651.3051
3837	0.06820896173	183648.0975
3838	0.06820729182	183612.1654
3839	0.06819876479	183609.5116
3840	0.068198709	183599.1379
3841	0.06818037174	183588.0191
3842	0.06818093923	183566.8693
3843	0.0681789002	183563.9794
3844	0.06817881768	183563.4904
3845	0.0681714578	183555.3445
3846	0.0681581705	183544.9348
3847	0.06815261787	183536.2802
3848	0.06815386018	183530.7656
3849	0.06815312919	183530.6328
3850	0.06815344122	183507.5957
3851	0.06813531445	183499.1532
3852	0.068135316	183498.7161
3853	0.06813362282	183466.036
3854	0.06811946465	183454.5044
3855	0.06811342056	183453.153
3856	0.06811371117	183452.8544
3857	0.06809793594	183442.7808
3858	0.06808760762	183437.4332
3859	0.06807453526	183424.5226
3860	0.06806923311	183410.7067
3861	0.06806624345	183395.1539
3862	0.06805785736	183388.7863
3863	0.06805527745	183374.01
3864	0.06804771043	183353.2965
3865	0.06804522899	183352.4997
3866	0.06803391306	183347.5722
3867	0.06803136461	183341.8058
3868	0.06801755058	183338.148
3869	0.06801378551	183332.1407
3870	0.06800980559	183330.6492
3871	0.06801070225	183328.1691
3872	0.06800692862	183319.2553
3873	0.06799594815	183316.8015
3874	0.06798701227	183314.8776
3875	0.06797153802	183301.9115
3876	0.0679634938	183286.3688
3877	0.06795491268	183279.4629
3878	0.06794842866	183267.6121
3879	0.06794674296	183260.2075
3880	0.06793718611	183240.5226
3881	0.06793411146	183238.4758
3882	0.06793200509	183190.5984
3883	0.06792964973	183185.9852
3884	0.06792500945	183180.9521
3885	0.06792217474	183170.3527
3886	0.06792403413	183163.0669
3887	0.0679181134	183155.9235
3888	0.06790748198	183149.0926
3889	0.06789667863	183145.7901
3890	0.06789296727	183135.1687
3891	0.06788228752	183128.538
3892	0.06788249937	183093.0715
3893	0.06787725827	183090.6528
3894	0.06787357116	183086.6938
3895	0.06786417476	183075.8897
3896	0.06786086624	183074.4362
3897	0.06785060088	183067.5724
3898	0.06784208838	183059.2432
3899	0.06782106248	183033.8044
3900	0.06781851607	183012.3882
3901	0.06781286778	183011.1784
3902	0.0678089387	183006.7243
3903	0.06780872383	182984.7303
3904	0.0678037933	182978.5636
3905	0.06780327228	182969.128
3906	0.06778476184	182948.285
3907	0.06777484337	182928.061
3908	0.06777123901	182885.4024
3909	0.0677498266	182879.0624
3910	0.06774999768	182876.3987
3911	0.06774784934	182870.6058
3912	0.06774524283	182857.0414
3913	0.0677427598	182847.7928
3914	0.06773331575	182843.141
3915	0.06772145377	182838.4834
3916	0.06771604677	182836.5806
3917	0.06771422607	182833.6624
3918	0.06770697051	182782.0592
3919	0.06770691357	182777.1747
3920	0.06770299148	182776.8778
3921	0.06769761265	182766.7369
3922	0.06768486303	182751.8874
3923	0.06768233279	182739.6993
3924	0.0676805669	182698.053
3925	0.06767581435	182666.5163
3926	0.06767186507	182657.2222
3927	0.06766378401	182652.7921
3928	0.06765965479	182647.1815
3929	0.06765341113	182642.7819
3930	0.06765320687	182619.9215
3931	0.06764345007	182612.6277
3932	0.0676395849	182586.1717
3933	0.0676202801	182575.8049
3934	0.06761088803	182557.7072
3935	0.06760097065	182545.6809
3936	0.06758429317	182539.4315
3937	0.06758362596	182531.7969
3938	0.06757946587	182530.9711
3939	0.06757865792	182486.674
3940	0.06757113847	182479.2832
3941	0.0675623006	182472.7233
3942	0.06756207736	182470.3424
3943	0.06753664939	182461.3529
3944	0.06752592896	182436.9964
3945	0.06751525198	182427.0815
3946	0.06751157194	182423.601
3947	0.06750698143	182416.0615
3948	0.06750578794	182410.78
3949	0.06750380283	182407.2252
3950	0.06750275274	182405.8251
3951	0.06750168535	182405.3259
3952	0.06749883229	182403.7998
3953	0.06748750646	182385.5658
3954	0.06748113295	182375.7372
3955	0.06747742228	182358.8223
3956	0.06747451872	182350.361
3957	0.06747256641	182344.9887
3958	0.06746505219	182331.5467
3959	0.06745552746	182318.4638
3960	0.06745364039	182307.101
3961	0.06744565731	182297.5599
3962	0.06744541526	182270.2053
3963	0.06744221614	182263.5636
3964	0.0674400422	182257.972
3965	0.0674290005	182251.7729
3966	0.06742532811	182219.2447
3967	0.06741921081	182216.3853
3968	0.06741695141	182214.3713
3969	0.06740568012	182203.4281
3970	0.06739824254	182198.5816
3971	0.06739734275	182198.1087
3972	0.06739619702	182191.9955
3973	0.06738604193	182162.5095
3974	0.0673845516	182161.3718
3975	0.06737161623	182146.0614
3976	0.06737013513	182142.8618
3977	0.06736263514	182131.7246
3978	0.06735374069	182096.6745
3979	0.06734720037	182085.9018
3980	0.06734118808	182076.6717
3981	0.06734086755	182073.3976
3982	0.06733767376	182072.6082
3983	0.06732869789	182070.2914
3984	0.06732094644	182055.7702
3985	0.06730842689	182044.3959
3986	0.06731037652	182044.1539
3987	0.06730775006	182039.2857
3988	0.06730789765	182033.9596
3989	0.06730752243	182032.5306
3990	0.06730443879	182015.0235
3991	0.06730157898	182011.9019
3992	0.06730014817	182007.7841
3993	0.0672896379	182000.137
3994	0.06728230974	181997.49
3995	0.06726859362	181981.3539
3996	0.06726587996	181974.5594
3997	0.067264024	181968.3115
3998	0.06726429505	181958.7225
3999	0.06726070389	181944.6042
4000	0.06725871421	181930.9402
4001	0.0672460724	181925.8454
4002	0.06723873372	181919.135
4003	0.06723061395	181904.5712
4004	0.06723165706	181899.6776
4005	0.06722884499	181895.7771
4006	0.06721920002	181888.4386
4007	0.06721994613	181885.7202
4008	0.06721757085	181880.0502
4009	0.06721588545	181852.3231
4010	0.06719283078	181840.8878
4011	0.06719109747	181837.7604
4012	0.0671882308	181826.6804
4013	0.06719066075	181816.7312
4014	0.06718727515	181756.0883
4015	0.06718657546	181752.8029
4016	0.0671803208	181712.3325
4017	0.06717764138	181688.7704
4018	0.06716331889	181679.7777
4019	0.06716303284	181670.9083
4020	0.06714959049	181661.958
4021	0.06714745488	181631.6839
4022	0.06714439427	181618.5081
4023	0.06714242922	181615.2844
4024	0.06714247824	181613.6198
4025	0.06714057325	181612.0443
4026	0.06713374778	181598.2966
4027	0.06712557241	181586.4931
4028	0.06711764482	181573.307
4029	0.06711227824	181568.8735
4030	0.06710193951	181555.7785
4031	0.06709722993	181549.3359
4032	0.06709633572	181549.0569
4033	0.06709596143	181527.3828
4034	0.06709225194	181497.2655
4035	0.06708317561	181491.7501
4036	0.06706802859	181482.9758
4037	0.0670640025	181482.3152
4038	0.06706220903	181470.4914
4039	0.06705784334	181461.1525
4040	0.06704886307	181439.7219
4041	0.06703545988	181434.5331
4042	0.06702820332	181419.0307
4043	0.06702226106	181412.0302
4044	0.06701658344	181406.5911
4045	0.06701526657	181401.0129
4046	0.06699557691	181388.6805
4047	0.06699462325	181384.1072
4048	0.0669920713	181368.7204
4049	0.06698942087	181355.6341
4050	0.06696964332	181328.3286
4051	0.06696546127	181264.0158
4052	0.06696122961	181261.5993
4053	0.06695915662	181240.336
4054	0.06695507737	181230.6427
4055	0.06695280221	181223.1586
4056	0.0669488619	181211.4049
4057	0.06693676554	181204.2334
4058	0.06693494139	181203.8395
4059	0.06693212568	181198.3961
4060	0.06692676743	181175.5984
4061	0.06691734485	181169.7095
4062	0.06690583014	181163.0205
4063	0.06690616918	181159.0014
4064	0.06689745943	181150.7381
4065	0.06688866307	181139.3217
4066	0.06687496461	181133.7069
4067	0.06686773538	181124.7416
4068	0.06686239653	181112.7297
4069	0.06685938868	181098.5151
4070	0.06684244009	181088.0048
4071	0.06682719738	181075.171
4072	0.06682572263	180980.6747
4073	0.06682389319	180971.8778
4074	0.06682475698	180969.0924
4075	0.06682639741	180963.2384
4076	0.06682624759	180960.6508
4077	0.06680526878	180955.9189
4078	0.06680190424	180949.8861
4079	0.06680118184	180929.6015
4080	0.06678912759	180919.5923
4081	0.06677142156	180901.443
4082	0.06676480582	180894.4953
4083	0.06676306346	180884.2984
4084	0.06675897789	180830.9773
4085	0.06675485307	180798.8713
4086	0.06675474965	180797.6425
4087	0.06671936536	180788.698
4088	0.06671945392	180770.0085
4089	0.0667172308	180768.112
4090	0.06671635625	180767.506
4091	0.06669172793	180758.7362
4092	0.06669020872	180747.9321
4093	0.06668831719	180740.1663
4094	0.06668877231	180735.3251
4095	0.0666869709	180732.5455
4096	0.0666810664	180727.4013
4097	0.06666910566	180723.1308
4098	0.06666291654	180687.0909
4099	0.06665709237	180674.5975
4100	0.06665775985	180672.4907
4101	0.06662888391	180663.1183
4102	0.06662382761	180660.4169
4103	0.06660381612	180656
4104	0.06659213113	180648.3608
4105	0.06658375336	180641.9725
4106	0.06658501912	180641.2021
4107	0.0665786908	180636.6889
4108	0.06656145825	180627.4574
4109	0.06655887589	180613.0161
4110	0.06655342463	180608.8194
4111	0.06654400264	180567.1895
4112	0.06654417816	180566.9822
4113	0.06652832524	180557.7381
4114	0.06651259928	180548.6656
4115	0.06650594325	180545.8004
4116	0.0665067619	180540.7222
4117	0.06649287309	180536.4382
4118	0.06648509872	180534.9025
4119	0.06647986468	180533.1016
4120	0.06646985989	180528.8091
4121	0.06646604835	180521.0818
4122	0.06645744834	180508.3532
4123	0.06644985045	180493.4243
4124	0.06644883136	180491.805
4125	0.06643782522	180469.8153
4126	0.06642738065	180467.9627
4127	0.0664252013	180454.4697
4128	0.06642089796	180441.8644
4129	0.0664176263	180439.5031
4130	0.06641339271	180434.5549
4131	0.06641250203	180414.6064
4132	0.0664107956	180414.394
4133	0.06639703852	180402.4082
4134	0.06639707892	180402.3475
4135	0.06638523643	180398.7502
4136	0.06638371192	180389.1686
4137	0.06638158768	180387.7249
4138	0.06637627543	180381.9064
4139	0.06637004902	180376.9454
4140	0.06637029923	180375.3807
4141	0.06636989866	180370.8355
4142	0.06636916719	180363.8864
4143	0.06636945482	180363.4927
4144	0.06636183477	180360.278
4145	0.06635652503	180357.4715
4146	0.06635842421	180356.2033
4147	0.06635614376	180338.0538
4148	0.06634778972	180317.986
4149	0.06632875757	180302.8224
4150	0.06632893654	180292.0811
4151	0.06632015034	180286.8082
4152	0.0663130014	180282.9192
4153	0.06630235314	180278.8123
4154	0.06628747849	180268.0414
4155	0.06628302424	180266.9295
4156	0.06627426705	180243.1079
4157	0.06626339501	180228.3263
4158	0.06626341551	180228.0842
4159	0.06626297175	180222.5194
4160	0.06625829177	180212.4853
4161	0.06625825133	180210.2142
4162	0.0662479735	180195.6501
4163	0.06624252429	180181.3321
4164	0.06624053912	180178.1044
4165	0.0662371658	180174.13
4166	0.06623044721	180163.1273
4167	0.06622273812	180155.2083
4168	0.06621670386	180135.193
4169	0.06621128273	180125.2835
4170	0.06620874989	180121.2586
4171	0.06620726703	180117.268
4172	0.06620113884	180104.178
4173	0.06619646917	180098.2094
4174	0.0661807738	180060.9829
4175	0.06617293653	180052.4737
4176	0.06616937848	180046.2945
4177	0.06615760803	180043.8164
4178	0.06613790187	180032.2803
4179	0.06613681101	180031.6927
4180	0.06613281068	180026.2486
4181	0.06612815869	180017.9956
4182	0.06611378226	180005.057
4183	0.06610933185	179992.8292
4184	0.06610622282	179988.5831
4185	0.06609729818	179971.2738
4186	0.0660911901	179955.9014
4187	0.06608485257	179951.8714
4188	0.06607805279	179940.1432
4189	0.06607325315	179935.722
4190	0.06607037583	179930.0145
4191	0.06606880597	179929.4807
4192	0.06606528919	179900.3837
4193	0.06606448758	179900.1119
4194	0.06605308994	179882.3733
4195	0.06605052523	179872.1815
4196	0.06603979226	179858.2399
4197	0.06603548407	179851.8904
4198	0.06603484971	179843.289
4199	0.06602725649	179840.9416
4200	0.06601843909	179830.5553
4201	0.06599961555	179815.5742
4202	0.06600312612	179811.3054
4203	0.06599307298	179806.2181
4204	0.06599230231	179798.8193
4205	0.06599007271	179796.651
4206	0.06599254785	179795.6908
4207	0.06598932172	179780.4726
4208	0.06598776806	179778.7034
4209	0.06598707032	179768.4242
4210	0.06598724529	179766.5014
4211	0.06597933212	179757.1088
4212	0.06597754269	179756.9114
4213	0.06597769004	179755.198
4214	0.06595696841	179740.7246
4215	0.06595335894	179736.1539
4216	0.06595112785	179725.5209
4217	0.06593947253	179714.4006
4218	0.06593345105	179697.8322
4219	0.06592841783	179685.9907
4220	0.06592885546	179682.6951
4221	0.06592769757	179682.5743
4222	0.06592774281	179665.2113
4223	0.0659223781	179655.4027
4224	0.0658864035	179640.1257
4225	0.06588109251	179629.3374
4226	0.06587516147	179618.3619
4227	0.06585389344	179585.0988
4228	0.06585016269	179546.5933
4229	0.06584064628	179540.0605
4230	0.06582972902	179528.7992
4231	0.06582621106	179521.3677
4232	0.06581612168	179512.6676
4233	0.06581580656	179512.5824
4234	0.06581568735	179507.0045
4235	0.06579846448	179500.5081
4236	0.06579391356	179495.5541
4237	0.06578735231	179479.6002
4238	0.06577304612	179475.8638
4239	0.0657717866	179475.735
4240	0.06577084569	179466.5351
4241	0.06576762623	179465.5564
4242	0.065763708	179461.6459
4243	0.06576161315	179453.1473
4244	0.06575101364	179442.14
4245	0.06574842381	179434.4271
4246	0.0657334135	179426.6582
4247	0.06573147037	179424.4069
4248	0.06572588534	179423.1282
4249	0.06572421342	179414.7414
4250	0.06571701496	179410.9259
4251	0.06569941803	179383.9621
4252	0.06569034877	179382.0924
4253	0.06568120072	179376.864
4254	0.06567385357	179363.1672
4255	0.06565992819	179357.3749
4256	0.06566112892	179356.4886
4257	0.06565893034	179349.9027
4258	0.06563364144	179333.6008
4259	0.06563309828	179333.2185
4260	0.06563062277	179318.7878
4261	0.06562892883	179316.4315
4262	0.06562497522	179303.2369
4263	0.06562216321	179295.8665
4264	0.06562362165	179293.7051
4265	0.06561751581	179278.1639
4266	0.06561136786	179274.8727
4267	0.0656072476	179268.905
4268	0.06560492623	179262.5292
4269	0.06559931455	179255.2975
4270	0.06559621631	179251.9242
4271	0.0655921694	179229.5445
4272	0.0655905567	179224.6983
4273	0.06559066055	179208.8111
4274	0.06558269386	179197.292
4275	0.06558051385	179179.2768
4276	0.06557947509	179174.699
4277	0.0655758333	179130.0794
4278	0.06557160482	179122.8602
4279	0.06556357628	179098.668
4280	0.06556121868	179094.4307
4281	0.06555790696	179091.4805
4282	0.06554376415	179088.6747
4283	0.06553536092	179082.9154
4284	0.06553097242	179076.7431
4285	0.06551843511	179050.2627
4286	0.0655149455	179045.7173
4287	0.06551148261	179032.6749
4288	0.06550963373	179029.3211
4289	0.06551136105	179026.7311
4290	0.06551012423	179026.3433
4291	0.06550978353	179024.9464
4292	0.06550733429	178974.3584
4293	0.06550332735	178972.1135
4294	0.06550076218	178964.4823
4295	0.06548756883	178946.686
4296	0.06548740581	178944.2544
4297	0.06548578478	178930.5651
4298	0.06547839195	178888.3701
4299	0.06547824399	178888.2275
4300	0.06546901132	178865.7705
4301	0.06545729995	178854.7237
4302	0.06544593318	178841.4639
4303	0.06544389327	178838.1761
4304	0.06544513111	178833.3187
4305	0.06544160904	178829.372
4306	0.06542473406	178823.5155
4307	0.06542223832	178808.6321
4308	0.06542148661	178798.335
4309	0.06541164603	178784.5504
4310	0.06541126427	178783.9462
4311	0.065406214	178769.1984
4312	0.06539971337	178731.3084
4313	0.06539873692	178725.0524
4314	0.06538214579	178716.4486
4315	0.06537805307	178716.1353
4316	0.06537327461	178702.6481
4317	0.06537036068	178698.1784
4318	0.06536434615	178692.1998
4319	0.06536369819	178679.4421
4320	0.0653610725	178678.3683
4321	0.06534594371	178657.3185
4322	0.06534334468	178656.9205
4323	0.06533647174	178650.5717
4324	0.06532673816	178627.8288
4325	0.06532385301	178598.5029
4326	0.06531677837	178581.2464
4327	0.06531569496	178572.685
4328	0.06530957205	178569.0739
4329	0.06530466688	178566.7431
4330	0.06529335093	178557.1057
4331	0.06528656889	178549.1964
4332	0.06528497975	178529.7968
4333	0.06528530546	178521.773
4334	0.06528467305	178519.3506
4335	0.06526825918	178505.5567
4336	0.06524821902	178496.0666
4337	0.0652436242	178464.2155
4338	0.06523999652	178415.0905
4339	0.06523840526	178414.9511
4340	0.06523948981	178389.6627
4341	0.06523985877	178389.483
4342	0.06523700972	178384.8832
4343	0.06523007948	178376.1371
4344	0.06522333828	178373.2
4345	0.06521396937	178370.8308
4346	0.06519990117	178350.8535
4347	0.06519570571	178349.9696
4348	0.06519571424	178343.7806
4349	0.06518494629	178337.6877
4350	0.06518439201	178337.1928
4351	0.06518426956	178335.7888
4352	0.06518326098	178323.1541
4353	0.06517806642	178319.4856
4354	0.06516912617	178318.3153
4355	0.06516489744	178309.8262
4356	0.06515158758	178302.8172
4357	0.0651500495	178300.9927
4358	0.06515019424	178293.5512
4359	0.06514851851	178286.5852
4360	0.06514045368	178281.7525
4361	0.06513550133	178272.1926
4362	0.06513303155	178271.5206
4363	0.0651339613	178267.2998
4364	0.06513299054	178260.6953
4365	0.06513122558	178260.3121
4366	0.0651275898	178256.3079
4367	0.06512328079	178253.0925
4368	0.06511599783	178249.6865
4369	0.06511278126	178247.6462
4370	0.06509124653	178234.8507
4371	0.06508566317	178221.4499
4372	0.06508418556	178212.3297
4373	0.06507617522	178208.2618
4374	0.06506444991	178200.9861
4375	0.06505702354	178194.0097
4376	0.06505688265	178192.2287
4377	0.06505591859	178183.8001
4378	0.06504451216	178179.2073
4379	0.06504315453	178175.7549
4380	0.06503916006	178173.6772
4381	0.06503821398	178173.1177
4382	0.06503141936	178161.0901
4383	0.06502623302	178155.4449
4384	0.06502666447	178145.6661
4385	0.06501272991	178126.9917
4386	0.06500553626	178112.5757
4387	0.06500092078	178109.7003
4388	0.0649976531	178102.3888
4389	0.06499185092	178099.4779
4390	0.06499211228	178097.3467
4391	0.06498026887	178085.644
4392	0.06497867067	178083.6042
4393	0.06498099253	178069.8463
4394	0.06497846875	178067.1549
4395	0.06497012473	178061.1807
4396	0.06495652203	178056.8908
4397	0.06495533738	178044.2108
4398	0.06495377001	178042.1534
4399	0.0649546913	178036.1742
4400	0.06495006521	178017.9091
4401	0.0649460381	178015.7496
4402	0.06493204379	178004.3571
4403	0.06491385089	177997.8201
4404	0.06491368471	177997.621
4405	0.06491257127	177996.9282
4406	0.06490122523	177986.3915
4407	0.06489570819	177971.7631
4408	0.06489618009	177969.2464
4409	0.06488821852	177954.454
4410	0.0648810918	177949.7293
4411	0.06487313235	177931.6673
4412	0.06486345811	177924.9921
4413	0.06484954905	177918.7147
4414	0.06483691165	177912.2858
4415	0.06482966537	177909.3989
4416	0.0648286039	177908.005
4417	0.06481921684	177905.681
4418	0.06481873701	177897.8704
4419	0.06481395491	177895.2471
4420	0.0648091114	177887.8698
4421	0.06480193747	177879.2423
4422	0.06480098796	177877.776
4423	0.06479592304	177876.256
4424	0.06479605381	177876.208
4425	0.06479078897	177866.4415
4426	0.06478828105	177840.04
4427	0.0647868568	177836.6475
4428	0.06477421895	177825.9557
4429	0.06476863801	177820.2172
4430	0.06476405139	177810.5854
4431	0.06476127237	177807.4202
4432	0.06475672693	177796.4824
4433	0.06475204682	177780.6416
4434	0.06475212009	177780.281
4435	0.06475133225	177758.9189
4436	0.0647447071	177746.9724
4437	0.06474310781	177743.9577
4438	0.06474334197	177741.4578
4439	0.06471785113	177731.8766
4440	0.06471162002	177728.4442
4441	0.06471047264	177722.8299
4442	0.06470656252	177713.9755
4443	0.06470340789	177701.4898
4444	0.06470389209	177692.1016
4445	0.06469989704	177680.4217
4446	0.06469616297	177676.4001
4447	0.06469597589	177676.3489
4448	0.06469494464	177674.4198
4449	0.06469064833	177660.7643
4450	0.06468683819	177657.1481
4451	0.06468599058	177656.915
4452	0.06468408815	177634.9059
4453	0.06467695389	177632.6243
4454	0.06467230795	177631.6865
4455	0.06465203053	177620.3511
4456	0.06465170753	177618.7867
4457	0.06464785078	177616.7723
4458	0.06464984838	177616.1313
4459	0.06464748625	177614.1526
4460	0.06464472118	177609.8447
4461	0.06463185305	177601.8872
4462	0.06462794273	177598.0285
4463	0.0646291329	177590.255
4464	0.06462727265	177581.9596
4465	0.06461865008	177571.9839
4466	0.06460281934	177556.6328
4467	0.06460055209	177551.5724
4468	0.06459950052	177547.9817
