bodyType,brand,color,engineDisplacement,enginePower,fuelType,mileage,modelDate,model_name,numberOfDoors,sell_id,vehicleTransmission,vendor,pts,gear,wheel,gearbox,price
минивэн,VOLKSWAGEN,зелёный,2.4,78,DIESEL,382000,1992,MULTIVAN,4.0,1101572254,MECHANICAL,EUROPEAN,0,FORWARD_CONTROL,LEFT,MT,359000
минивэн,VOLKSWAGEN,чёрный,2.0,199,DIESEL,9100,2020,MULTIVAN,4.0,1102504105,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,5150000
внедорожник 5 дв.,VOLKSWAGEN,белый,2.0,170,GASOLINE,125500,2008,TIGUAN,5.0,1102492277,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,680000
фургон,VOLKSWAGEN,синий,2.5,130,DIESEL,256241,2007,TRANSPORTER,4.0,1101792356,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,530000
внедорожник 5 дв.,MITSUBISHI,белый,2.4,167,GASOLINE,55328,2015,OUTLANDER,5.0,1102702472,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1619000
внедорожник 5 дв.,MITSUBISHI,белый,2.4,167,GASOLINE,103091,2013,OUTLANDER,5.0,1102702425,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1385000
седан,MITSUBISHI,серый,2.0,150,GASOLINE,197000,2007,LANCER,4.0,1102577372,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,400000
внедорожник 5 дв.,MITSUBISHI,красный,3.0,170,GASOLINE,195000,2002,MONTERO_SPORT,5.0,1102714944,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,317000
седан,MITSUBISHI,серебристый,1.5,109,GASOLINE,164000,2008,LANCER,4.0,1102331633,MECHANICAL,JAPANESE,0,FORWARD_CONTROL,LEFT,MT,385000
внедорожник 5 дв.,MITSUBISHI,серый,2.0,150,GASOLINE,30092,2018,ASX,5.0,1102690624,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1599000
седан,MITSUBISHI,чёрный,1.5,109,GASOLINE,32524,2007,LANCER,4.0,1102715255,MECHANICAL,JAPANESE,0,FORWARD_CONTROL,LEFT,MT,280000
внедорожник 5 дв.,MITSUBISHI,пурпурный,2.4,167,GASOLINE,158084,2013,OUTLANDER,5.0,1102716708,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1050000
седан,MITSUBISHI,серебристый,1.6,98,GASOLINE,312000,2004,LANCER,4.0,1102716805,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,176000
седан,MITSUBISHI,серый,1.6,98,GASOLINE,305000,2004,LANCER,4.0,1102621720,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,235000
внедорожник 3 дв.,MITSUBISHI,синий,1.8,116,GASOLINE,215000,2003,PAJERO_PININ,3.0,1102715455,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,399000
внедорожник 5 дв.,MITSUBISHI,серебристый,1.8,140,GASOLINE,121395,2014,ASX,5.0,1102270247,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,825000
внедорожник 5 дв.,MITSUBISHI,белый,2.5,178,DIESEL,194353,2013,PAJERO_SPORT,5.0,1102676621,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1249000
седан,MITSUBISHI,серебристый,1.6,98,GASOLINE,180000,2004,LANCER,4.0,1102620960,MECHANICAL,JAPANESE,0,FORWARD_CONTROL,LEFT,MT,265000
седан,MITSUBISHI,синий,1.6,98,GASOLINE,470000,2006,LANCER,4.0,1102716013,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,220000
внедорожник 5 дв.,MITSUBISHI,серый,3.5,203,GASOLINE,113775,2001,MONTERO,5.0,1102641816,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,600000
внедорожник 5 дв.,MITSUBISHI,чёрный,3.0,178,GASOLINE,154800,2012,PAJERO,5.0,1100775588,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1350000
внедорожник 5 дв.,MITSUBISHI,чёрный,2.0,146,GASOLINE,128200,2014,OUTLANDER,5.0,1102583787,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1273000
внедорожник 5 дв.,MITSUBISHI,серый,3.0,220,GASOLINE,184600,2007,OUTLANDER,5.0,1102469201,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,743000
внедорожник 5 дв.,MITSUBISHI,зелёный,1.8,130,GASOLINE,300000,1999,PAJERO_IO,5.0,1102665517,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,RIGHT,AT,276000
внедорожник 5 дв.,MITSUBISHI,серебристый,2.4,167,GASOLINE,86023,2015,OUTLANDER,5.0,1102676603,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1599000
внедорожник 5 дв.,MITSUBISHI,чёрный,2.0,150,GASOLINE,37000,2018,ASX,5.0,1102620348,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1440000
седан,MITSUBISHI,серебристый,1.5,109,GASOLINE,48000,2010,LANCER,4.0,1102714521,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,577000
внедорожник 5 дв.,MITSUBISHI,чёрный,2.0,146,GASOLINE,89836,2016,OUTLANDER,5.0,1102676546,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1499000
внедорожник 5 дв.,MITSUBISHI,белый,2.0,146,GASOLINE,71905,2013,OUTLANDER,5.0,1102676550,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1199000
седан,MITSUBISHI,белый,1.6,98,GASOLINE,152434,2006,LANCER,4.0,1102666165,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,369000
седан,MITSUBISHI,белый,1.6,117,GASOLINE,108943,2013,LANCER,4.0,1102377226,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,675000
внедорожник 5 дв.,MITSUBISHI,серый,2.0,146,GASOLINE,13804,2019,OUTLANDER,5.0,1102666180,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,1719000
внедорожник 5 дв.,MITSUBISHI,серый,1.8,140,GASOLINE,168001,2012,ASX,5.0,1102670481,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,795000
внедорожник 5 дв.,MITSUBISHI,синий,2.0,146,GASOLINE,132500,2013,OUTLANDER,5.0,1102314263,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1018000
внедорожник 5 дв.,MITSUBISHI,серебристый,2.0,146,GASOLINE,171000,2013,OUTLANDER,5.0,1102033193,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,940000
внедорожник 5 дв.,MITSUBISHI,белый,2.0,146,GASOLINE,20050,2018,OUTLANDER,5.0,1101103760,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1800000
универсал 5 дв.,MITSUBISHI,серебристый,1.6,98,GASOLINE,300000,2004,LANCER,5.0,1102714850,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,199000
внедорожник 5 дв.,MITSUBISHI,серый,2.4,181,DIESEL,21170,2019,PAJERO_SPORT,5.0,1102658746,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,2659000
внедорожник 5 дв.,MITSUBISHI,белый,2.0,147,GASOLINE,173300,2011,OUTLANDER,5.0,1102647173,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,789000
внедорожник 5 дв.,MITSUBISHI,чёрный,2.4,167,GASOLINE,141000,2016,OUTLANDER,5.0,1102590940,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1430000
внедорожник 5 дв.,MITSUBISHI,чёрный,2.0,146,GASOLINE,236000,2012,OUTLANDER,5.0,1102449902,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,945000
лифтбек,SKODA,белый,1.6,102,GASOLINE,256000,2013,OCTAVIA,5.0,1102332592,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,380000
лифтбек,SKODA,белый,1.4,140,GASOLINE,169600,2015,OCTAVIA,5.0,1091780924,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,690000
внедорожник 5 дв.,SKODA,серебристый,2.0,150,DIESEL,49000,2019,KODIAQ,5.0,1102247125,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,2638900
лифтбек,SKODA,серебристый,1.8,180,GASOLINE,170000,2014,OCTAVIA,5.0,1102207887,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,860000
универсал 5 дв.,SKODA,серебристый,1.2,105,GASOLINE,35000,2013,OCTAVIA,5.0,1102277141,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,760000
лифтбек,SKODA,синий,1.6,110,GASOLINE,23012,2018,RAPID,5.0,1102183082,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,1130000
лифтбек,SKODA,белый,1.4,122,GASOLINE,150000,2013,OCTAVIA,5.0,1094866890,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,550000
лифтбек,SKODA,белый,1.4,150,GASOLINE,81500,2016,OCTAVIA,5.0,1101380599,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,990000
лифтбек,SKODA,бежевый,1.4,125,GASOLINE,58497,2018,RAPID,5.0,1102304351,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,1120000
лифтбек,SKODA,серебристый,1.8,152,GASOLINE,175000,2011,OCTAVIA,5.0,1101965517,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,515000
лифтбек,SKODA,серебристый,1.8,150,GASOLINE,330700,2002,OCTAVIA,5.0,1102513651,MECHANICAL,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,MT,350000
лифтбек,SKODA,чёрный,1.4,140,GASOLINE,220000,2013,OCTAVIA,5.0,1102565053,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,645000
лифтбек,SKODA,синий,1.6,110,GASOLINE,123000,2016,RAPID,5.0,1102161098,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,670000
лифтбек,SKODA,серебристый,1.4,150,GASOLINE,125000,2018,OCTAVIA,5.0,1101296688,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,1200000
лифтбек,SKODA,белый,1.6,110,GASOLINE,75000,2017,OCTAVIA,5.0,1089824194,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,1150000
универсал 5 дв.,SKODA,серебристый,1.8,180,GASOLINE,105035,2017,OCTAVIA,5.0,1102246933,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,1353000
лифтбек,SKODA,чёрный,1.4,140,GASOLINE,350000,2014,OCTAVIA,5.0,1101607369,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,600000
лифтбек,SKODA,жёлтый,1.6,110,GASOLINE,138000,2018,OCTAVIA,5.0,1102672657,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,748000
лифтбек,SKODA,белый,1.6,110,GASOLINE,151162,2017,OCTAVIA,5.0,1102660324,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,782000
лифтбек,SKODA,серебристый,1.4,140,GASOLINE,113000,2014,OCTAVIA,5.0,1102607759,ROBOT,EUROPEAN,0,FORWARD_CONTROL,LEFT,AMT,825000
лифтбек,SKODA,чёрный,1.8,152,GASOLINE,202300,2010,SUPERB,5.0,1019171727,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,700000
лифтбек,SKODA,белый,1.6,110,GASOLINE,199000,2014,OCTAVIA,5.0,1102442005,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,615000
лифтбек,SKODA,чёрный,1.6,102,GASOLINE,260000,2011,OCTAVIA,5.0,1102543709,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,430000
внедорожник 5 дв.,SKODA,серый,1.4,125,GASOLINE,139000,2015,YETI,5.0,1102632898,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,790000
лифтбек,SKODA,чёрный,1.8,152,GASOLINE,167000,2011,SUPERB,5.0,1102566535,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,730000
внедорожник 5 дв.,SKODA,серый,1.4,122,GASOLINE,238679,2013,YETI,5.0,1101883462,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,570000
лифтбек,SKODA,белый,1.6,110,GASOLINE,18400,2019,OCTAVIA,5.0,1102518077,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,1350000
лифтбек,SKODA,серый,1.4,122,GASOLINE,96000,2014,RAPID,5.0,1096401232,ROBOT,EUROPEAN,0,FORWARD_CONTROL,LEFT,AMT,690000
лифтбек,SKODA,белый,1.6,110,GASOLINE,14500,2019,RAPID,5.0,1102629728,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,955000
лифтбек,SKODA,белый,1.6,110,GASOLINE,82000,2017,RAPID,5.0,1102637417,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,730000
хэтчбек 5 дв.,SKODA,жёлтый,1.4,86,GASOLINE,299379,2011,FABIA,5.0,1092625138,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,330000
лифтбек,SKODA,серый,1.4,150,GASOLINE,48000,2019,OCTAVIA,5.0,1102150806,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,1605000
лифтбек,SKODA,серый,1.6,102,GASOLINE,155000,2009,OCTAVIA,5.0,1102235374,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,370000
лифтбек,SKODA,чёрный,1.8,152,GASOLINE,160000,2014,SUPERB,5.0,1102016906,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,845000
лифтбек,SKODA,белый,1.8,152,GASOLINE,186000,2012,OCTAVIA,5.0,1101990428,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,539000
внедорожник 5 дв.,SKODA,серебристый,1.8,152,GASOLINE,118000,2012,YETI,5.0,1102007271,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,630000
лифтбек,SKODA,синий,1.6,105,GASOLINE,145000,2014,RAPID,5.0,1102105529,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,699000
седан,AUDI,серебристый,2.0,200,GASOLINE,225000,2005,A4,4.0,1102615351,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,510000
хэтчбек 3 дв.,AUDI,пурпурный,1.4,122,GASOLINE,130000,2012,A1,3.0,1101451100,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,720000
внедорожник 5 дв.,AUDI,оранжевый,2.0,170,GASOLINE,114298,2013,Q3,5.0,1102374178,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,1199000
седан,AUDI,белый,1.8,120,GASOLINE,112000,2011,A4,4.0,1101323681,VARIATOR,EUROPEAN,1,FORWARD_CONTROL,LEFT,CVT,799000
седан,AUDI,чёрный,2.4,177,GASOLINE,131000,2005,A6,4.0,1101462749,VARIATOR,EUROPEAN,1,FORWARD_CONTROL,LEFT,CVT,650000
седан,AUDI,чёрный,1.8,120,GASOLINE,64000,2014,A4,4.0,1102536696,VARIATOR,EUROPEAN,1,FORWARD_CONTROL,LEFT,CVT,1050000
седан,AUDI,серебристый,2.0,245,GASOLINE,2900,2019,A6,4.0,1100893216,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,3700000
лифтбек,AUDI,белый,2.8,204,GASOLINE,145000,2010,A7,5.0,1101906992,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,1280000
седан,AUDI,коричневый,1.4,125,GASOLINE,100000,2016,A3,4.0,1102617161,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,1200000
внедорожник 5 дв.,AUDI,чёрный,2.0,211,GASOLINE,170000,2010,Q5,5.0,1091174130,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,830000
внедорожник 5 дв.,AUDI,чёрный,3.0,249,DIESEL,141400,2016,Q7,5.0,1102693001,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,3250000
седан,AUDI,красный,1.4,150,GASOLINE,59950,2018,A3,4.0,1102520061,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,1650000
внедорожник 5 дв.,AUDI,чёрный,2.0,211,GASOLINE,202000,2012,Q5,5.0,1099765886,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1050000
седан,AUDI,белый,1.8,190,GASOLINE,120000,2017,A6,4.0,1102569873,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,1495000
универсал 5 дв.,AUDI,серый,2.0,140,DIESEL,189000,2008,A6,5.0,1101741038,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,680000
купе,AUDI,чёрный,2.0,211,GASOLINE,145000,2009,A5,2.0,1102508405,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,870000
седан,AUDI,синий,2.0,115,GASOLINE,150000,1989,100,4.0,1102371851,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,85000
седан,AUDI,красный,1.8,88,GASOLINE,235000,1989,100,4.0,1102140916,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,100000
хэтчбек 5 дв. sportback,AUDI,синий,1.2,110,GASOLINE,109000,2015,A3,5.0,1097907714,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,830000
внедорожник 5 дв.,AUDI,чёрный,2.0,170,DIESEL,190000,2012,Q5,5.0,1101901001,ROBOT,EUROPEAN,0,ALL_WHEEL_DRIVE,LEFT,AMT,1100000
седан,AUDI,серый,1.8,170,GASOLINE,357000,2002,A4,4.0,1102625185,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,230000
седан,AUDI,чёрный,1.8,190,GASOLINE,97000,2016,A6,4.0,1094194150,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,1690000
внедорожник 5 дв.,AUDI,пурпурный,2.0,170,DIESEL,99720,2011,Q5,5.0,1097007514,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,1350000
седан,AUDI,серебристый,3.0,220,GASOLINE,330000,2004,A8,4.0,1099582578,VARIATOR,EUROPEAN,1,FORWARD_CONTROL,LEFT,CVT,455000
купе,AUDI,белый,2.0,230,GASOLINE,175000,2016,A5,2.0,1101136075,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,1650000
седан,AUDI,синий,2.0,211,GASOLINE,152600,2012,A4,4.0,1102665241,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,985000
седан,AUDI,белый,3.0,333,GASOLINE,45000,2016,A6,4.0,1100861172,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,2350000
седан long,AUDI,чёрный,3.0,290,GASOLINE,200000,2011,A8,4.0,1101896934,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,949999
купе,AUDI,белый,2.0,249,GASOLINE,49835,2017,A5,2.0,1102305821,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,2585000
седан long,AUDI,чёрный,4.0,420,GASOLINE,181000,2013,A8,4.0,1102637209,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1380000
седан,AUDI,коричневый,2.0,249,GASOLINE,92000,2015,A6,4.0,1102610397,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,1950000
внедорожник 5 дв.,AUDI,белый,2.0,211,GASOLINE,175000,2012,Q5,5.0,1102410368,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1090000
седан,AUDI,чёрный,2.8,204,GASOLINE,108000,2014,A6,4.0,1101631535,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,1270000
внедорожник 5 дв.,AUDI,белый,3.0,249,DIESEL,130000,2017,Q7,5.0,1102625384,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,3300000
внедорожник 5 дв.,AUDI,чёрный,2.0,225,GASOLINE,130500,2012,Q5,5.0,1102268397,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1500000
купе,AUDI,синий,1.8,170,GASOLINE,89000,2015,A5,2.0,1102612900,VARIATOR,EUROPEAN,1,FORWARD_CONTROL,LEFT,CVT,1400000
седан,BMW,чёрный,3.0,249,DIESEL,14000,2019,7ER,4.0,1102589271,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,5500000
седан,BMW,синий,3.8,340,GASOLINE,248000,1992,M5,4.0,1101341451,MECHANICAL,EUROPEAN,0,REAR_DRIVE,LEFT,MT,1480000
седан,BMW,чёрный,4.4,625,GASOLINE,17800,2019,M5,4.0,1102559306,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,8600000
хэтчбек 5 дв.,BMW,чёрный,2.0,184,DIESEL,53733,2012,1ER,5.0,1102488369,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,1179000
седан,BMW,синий,4.4,625,GASOLINE,130,2020,M5,4.0,1102359656,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,11220586
седан long,BMW,чёрный,3.0,249,DIESEL,428,2020,7ER,4.0,1102516146,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,7034879
внедорожник 5 дв.,BMW,чёрный,4.4,575,GASOLINE,82116,2017,X5_M,5.0,1102487132,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,4250000
седан,BMW,белый,2.0,184,GASOLINE,143695,2013,3ER,4.0,1102516285,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,1127000
седан,BMW,белый,3.0,326,GASOLINE,66000,2016,3ER,4.0,1099955466,MECHANICAL,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,MT,2650000
купе,BMW,синий,4.4,530,GASOLINE,6843,2019,8ER,2.0,1102458355,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,7595000
седан,BMW,чёрный,4.4,625,GASOLINE,404,2020,M5,4.0,1101724321,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,10858798
седан,BMW,белый,3.0,249,DIESEL,51000,2019,5ER,4.0,1102504525,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,3699000
внедорожник 5 дв.,BMW,коричневый,2.0,177,DIESEL,169035,2012,X1,5.0,1102517718,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1247000
седан,BMW,белый,2.0,156,GASOLINE,200000,2009,3ER,4.0,1102570623,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,530000
седан,BMW,серебристый,2.5,218,GASOLINE,189703,2005,5ER,4.0,1102056141,AUTOMATIC,EUROPEAN,0,ALL_WHEEL_DRIVE,LEFT,AT,697000
седан,BMW,чёрный,4.4,625,GASOLINE,15235,2019,M5,4.0,1102387540,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,7500000
внедорожник 5 дв.,BMW,чёрный,3.0,249,DIESEL,30609,2019,X7,5.0,1102475362,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,6444000
хэтчбек 5 дв.,BMW,синий,1.6,170,GASOLINE,193000,2012,1ER,5.0,1102091097,MECHANICAL,EUROPEAN,0,REAR_DRIVE,LEFT,MT,800000
компактвэн gran tourer,BMW,чёрный,2.0,190,DIESEL,106000,2016,2GRANDTOURER,5.0,1096214936,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1699999
внедорожник 5 дв.,BMW,чёрный,3.0,306,GASOLINE,220000,2010,X6,5.0,1102500758,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,950000
внедорожник 5 дв.,BMW,зелёный,4.4,625,GASOLINE,980,2020,X5_M,5.0,1102012394,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,11490000
седан,BMW,синий,5.0,507,GASOLINE,95000,2005,M5,4.0,1101537137,ROBOT,EUROPEAN,0,REAR_DRIVE,LEFT,AMT,2100000
седан,BMW,чёрный,2.5,192,GASOLINE,80000,1994,5ER,4.0,1084927544,MECHANICAL,EUROPEAN,1,REAR_DRIVE,LEFT,MT,3333333
седан,BMW,чёрный,2.0,136,GASOLINE,97000,2011,3ER,4.0,1102303121,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,786842
купе,BMW,зелёный,2.0,190,DIESEL,11,2020,4,2.0,1102397885,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,4217422
внедорожник 5 дв.,BMW,чёрный,3.0,249,DIESEL,18000,2019,X5,5.0,1102697052,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,5150000
седан,BMW,красный,4.4,625,GASOLINE,90,2020,M5,4.0,1102662810,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,10680000
седан,BMW,синий,2.0,184,DIESEL,200000,2010,3ER,4.0,1102529833,AUTOMATIC,EUROPEAN,1,REAR_DRIVE,LEFT,AT,999999
внедорожник 5 дв.,BMW,чёрный,2.0,231,GASOLINE,39598,2017,X2,5.0,1101968914,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,2650000
внедорожник 5 дв.,BMW,чёрный,3.0,400,DIESEL,24,2020,X7,5.0,1102516144,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,10966490
лифтбек gran turismo,BMW,синий,2.0,184,DIESEL,159906,2013,3ER,5.0,1102497429,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1359000
седан,BMW,чёрный,3.0,249,DIESEL,8000,2020,5ER,4.0,1102468660,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,5500000
компактвэн gran tourer,BMW,синий,2.0,150,DIESEL,43000,2016,2GRANDTOURER,5.0,1091158456,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,RIGHT,AT,1500000
седан,BMW,чёрный,3.0,249,DIESEL,16000,2020,7ER,4.0,1102270916,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,5950000
